@relation beansData

@attribute LENGTH REAL
@attribute BREADTH REAL
@attribute WIDTH REAL
@attribute NAME {BIG_DRUM,SMALL_DRUM,oloyin_beans,MILK_BEANS}

@data
8.26,5.06,4.41,oloyin_beans
9.01,5.14,3.72,oloyin_beans
8.46,5.64,3.37,oloyin_beans
7.47,5.71,3.34,oloyin_beans
8.04,5.6,3.10,oloyin_beans
7.97,5.54,3.09,oloyin_beans
8.19,6.02,4.18,oloyin_beans
7.78,4.59,2.58,oloyin_beans
8.62,4.45,2.55,oloyin_beans
7.11,5.02,3.05,oloyin_beans
7.09,6.19,4.09,oloyin_beans
8.49,4.19,3.15,oloyin_beans
7.47,6.01,4.20,oloyin_beans
8.09,4.02,3.04,oloyin_beans
7.58,5.42,4.52,oloyin_beans
8.15,5.41,4.05,oloyin_beans
9.04,6.56,4.56,oloyin_beans
8.15,5.45,4.39,oloyin_beans
7.19,6.9,4.22,oloyin_beans
8.32,6.38,4.09,oloyin_beans
7.41,4.47,2.67,oloyin_beans
8.15,5.32,3.16,oloyin_beans
9.47,7.45,4.45,oloyin_beans
8.47,6.03,3.03,oloyin_beans
8.80,6.19,4.35,oloyin_beans
7.80,6.5,3.50,oloyin_beans
9.24,7.15,4.07,oloyin_beans
7.90,5.51,3.72,oloyin_beans
7.51,4.91,2.55,oloyin_beans
7.39,6.56,3.51,oloyin_beans
8.90,5.19,3.63,oloyin_beans
7.85,6.67,3.79,oloyin_beans
8.50,5.59,3.21,oloyin_beans
7.90,5.59,4.34,oloyin_beans
8.81,6.21,4.30,oloyin_beans
9.24,7.18,4.07,oloyin_beans
7.93,4.85,3.56,oloyin_beans
8.94,6.46,3.53,oloyin_beans
7.51,4.92,2.52,oloyin_beans
7.98,5.51,3.79,oloyin_beans
6.30,3.9,2.73,oloyin_beans
8.39,4.84,3.32,oloyin_beans
8.04,5.33,2.59,oloyin_beans
7.11,4.87,2.70,oloyin_beans
7.01,5.75,2.68,oloyin_beans
8.09,4.83,3.23,oloyin_beans
7.99,5.56,3.20,oloyin_beans
8.61,5.55,4.29,oloyin_beans
7.81,5.64,3.37,oloyin_beans
7.39,5.14,3.72,oloyin_beans
8.80,5.18,3.60,oloyin_beans
7.03,4.47,2.85,oloyin_beans
8.60,5.47,3.08,oloyin_beans
7.98,5.16,3.66,oloyin_beans
8.44,5.82,3.32,oloyin_beans
6.38,6.01,3.63,oloyin_beans
7.94,5.27,1.84,oloyin_beans
6.68,3.9,2.73,oloyin_beans
8.94,5.94,2.74,oloyin_beans
7.01,5.4,3.21,oloyin_beans
9.72,6.81,3.83,oloyin_beans
8.33,5.82,3.38,oloyin_beans
7.21,4.69,2.41,oloyin_beans
8.86,5.36,2.60,oloyin_beans
9.55,6.6,3.06,oloyin_beans
7.62,5.29,3.43,oloyin_beans
7.37,4.8,2.51,oloyin_beans
8.54,6.12,3.96,oloyin_beans
5.66,4.14,2.21,oloyin_beans
6.75,4.9,2.86,oloyin_beans
8.70,5.24,4.01,oloyin_beans
8.94,6.31,3.90,oloyin_beans
7.42,4.39,2.81,oloyin_beans
8.97,6.2,3.45,oloyin_beans
7.19,5.49,4.50,oloyin_beans
7.38,5.85,3.52,oloyin_beans
7.96,5.44,3.53,oloyin_beans
8.54,6.12,3.96,oloyin_beans
8.13,5.28,3.48,oloyin_beans
9.10,6.44,2.77,oloyin_beans
9.31,6.58,2.91,oloyin_beans
8.26,5.21,3.67,oloyin_beans
9.53,6.03,2.81,oloyin_beans
8.31,5.83,3.93,oloyin_beans
8.39,5.42,3.23,oloyin_beans
9.92,8.29,5.30,oloyin_beans
9.62,6.32,4.31,oloyin_beans
8.38,4.49,4.53,oloyin_beans
7.62,5.29,3.43,oloyin_beans
8.97,6.2,3.45,oloyin_beans
8.18,6.21,4.30,oloyin_beans
9.21,7.71,4.10,oloyin_beans
7.50,6.46,3.50,oloyin_beans
7.98,5.32,3.60,oloyin_beans
8.32,6.21,4.10,oloyin_beans
6.67,5.01,3.59,oloyin_beans
7.77,5.12,4.13,oloyin_beans
9.90,6.1,4.09,oloyin_beans
8.20,8.2,5.10,oloyin_beans
7.29,5.69,4.11,oloyin_beans
7.48,6.38,4.20,oloyin_beans
9.97,8.28,5.26,oloyin_beans
6.90,5.03,4.14,oloyin_beans
7.88,5.44,3.13,oloyin_beans
8.04,5.3,2.33,oloyin_beans
6.20,3.8,2.72,oloyin_beans
8.07,4.8,3.23,oloyin_beans
8.29,4.74,3.32,oloyin_beans
7.94,5.27,1.84,oloyin_beans
8.86,5.69,4.05,oloyin_beans
8.30,6.79,3.98,oloyin_beans
8.68,6.9,4.02,oloyin_beans
7.94,5.46,3.52,oloyin_beans
7.71,4.92,2.52,oloyin_beans
6.92,4.51,3.79,oloyin_beans
7.14,5.38,3.23,oloyin_beans
8.16,6.55,4.39,oloyin_beans
7.84,5.37,3.25,oloyin_beans
8.59,5.45,3.99,oloyin_beans
7.07,4.37,2.95,oloyin_beans
8.79,5.19,4.81,oloyin_beans
7.31,5.32,3.60,oloyin_beans
8.19,6.21,4.29,oloyin_beans
9.21,7.16,4.08,oloyin_beans
8.92,6.45,4.49,oloyin_beans
7.49,4.91,2.53,oloyin_beans
7.97,5.31,5.53,oloyin_beans
6.62,4.12,3.60,oloyin_beans
8.60,5.21,4.03,oloyin_beans
7.30,4.29,2.71,oloyin_beans
7.19,4.39,3.51,oloyin_beans
8.10,5.12,3.80,oloyin_beans
9.31,6.42,4.78,oloyin_beans
9.42,6.03,4.09,oloyin_beans
8.34,4.85,3.12,oloyin_beans
9.61,7.16,3.79,oloyin_beans
8.32,5.21,3.11,oloyin_beans
8.05,4.37,2.97,oloyin_beans
8.58,5.48,4.23,oloyin_beans
7.69,4.91,2.39,oloyin_beans
8.02,4.53,3.89,oloyin_beans
9.21,6.72,4.88,oloyin_beans
8.20,5.2,2.47,oloyin_beans
7.45,4.55,3.15,oloyin_beans
8.29,5.44,4.13,oloyin_beans
8.74,5.77,3.96,oloyin_beans
7.83,5.45,3.43,oloyin_beans
7.65,5.33,3.71,oloyin_beans
8.36,5.15,3.89,oloyin_beans
7.58,5.09,3.44,oloyin_beans
8.14,5.34,3.99,oloyin_beans
6.57,4.22,3.01,oloyin_beans
7.98,4.77,3.04,oloyin_beans
8.43,5.03,3.35,oloyin_beans
7.69,4.45,2.85,oloyin_beans
8.25,6.21,3.94,oloyin_beans
8.32,5.5,3.43,oloyin_beans
7.58,5.58,3.25,oloyin_beans
7.93,4.35,3.81,oloyin_beans
7.83,4.46,2.99,oloyin_beans
8.54,5.34,4.65,oloyin_beans
7.57,4.7,3.53,oloyin_beans
8.58,6.53,3.28,oloyin_beans
7.81,4.37,2.95,oloyin_beans
8.57,4.91,3.87,oloyin_beans
7.82,5.97,4.41,oloyin_beans
8.05,5.2,3.49,oloyin_beans
7.21,5.24,2.81,oloyin_beans
8.48,5.29,3.65,oloyin_beans
8.02,6.11,3.42,oloyin_beans
8.81,6,3.01,oloyin_beans
7.11,4.49,2.89,oloyin_beans
8.50,5.49,2.89,oloyin_beans
6.37,5.1,3.01,oloyin_beans
7.81,5.63,3.21,oloyin_beans
8.01,5.35,3.55,oloyin_beans
9.22,6.41,3.78,oloyin_beans
7.22,5.44,4.04,oloyin_beans
7.77,5.62,3.64,oloyin_beans
8.08,5.24,2.44,oloyin_beans
8.35,5.98,3.12,oloyin_beans
9.67,6.88,2.45,oloyin_beans
10.23,7.65,3.78,oloyin_beans
8.99,6.03,2.56,oloyin_beans
8.29,5.78,3.25,oloyin_beans
9.20,7.54,4.14,oloyin_beans
8.19,7.36,3.39,oloyin_beans
8.71,7.23,2.99,oloyin_beans
9.42,6.12,2.24,oloyin_beans
6.30,5.03,3.71,oloyin_beans
6.68,3.9,2.71,oloyin_beans
7.94,5.26,2.84,oloyin_beans
6.37,5.81,3.32,oloyin_beans
7.97,5.19,3.66,oloyin_beans
8.50,5.49,3.18,oloyin_beans
8.81,6,3.01,oloyin_beans
8.94,5.49,2.73,oloyin_beans
7.01,5.49,3.22,oloyin_beans
9.73,6.82,3.84,oloyin_beans
8.33,5.82,3.39,oloyin_beans
7.22,4.69,4.53,oloyin_beans
9.55,6.61,3.07,oloyin_beans
7.63,5.25,3.42,oloyin_beans
7.39,5.85,3.51,oloyin_beans
7.19,5.49,4.51,oloyin_beans
7.43,4.38,2.79,oloyin_beans
8.94,6.29,3.89,oloyin_beans
8.99,5.28,2.06,oloyin_beans
8.60,5.23,4.01,oloyin_beans
7.01,6.09,3.31,oloyin_beans
9.23,7.25,4.78,oloyin_beans
9.55,6.66,3.07,oloyin_beans
7.39,5.11,3.42,oloyin_beans
8.84,6.75,2.43,oloyin_beans
7.45,6.89,2.45,oloyin_beans
8.77,6.09,3.31,oloyin_beans
10.01,6.85,4.34,oloyin_beans
9.23,6.64,3.03,oloyin_beans
7.87,6.52,2.06,oloyin_beans
10.55,6.48,4.22,oloyin_beans
9.25,6.58,4.01,oloyin_beans
9.99,7.38,3.96,oloyin_beans
8.90,6.04,3.56,oloyin_beans
7.52,6.11,3.45,oloyin_beans
10.16,6.38,4.20,oloyin_beans
7.33,6.62,2.81,oloyin_beans
8.91,6.04,3.45,oloyin_beans
9.65,6.64,3.95,oloyin_beans
7.15,4.46,3.25,oloyin_beans
9.61,5.89,3.71,oloyin_beans
8.18,5.63,4.52,oloyin_beans
9.96,4.67,3.33,oloyin_beans
9.07,6.15,3.40,oloyin_beans
8.37,5.89,3.45,oloyin_beans
8.83,5.89,3.45,oloyin_beans
8.90,5.18,3.62,oloyin_beans
8.78,7.17,3.72,oloyin_beans
8.24,5.54,3.21,oloyin_beans
7.91,6.32,3.27,oloyin_beans
9.78,5.31,4.01,oloyin_beans
6.77,4.21,2.20,oloyin_beans
5.75,4.89,2.71,oloyin_beans
7.60,5.25,4.03,oloyin_beans
8.89,6.32,3.90,oloyin_beans
7.40,6.12,2.80,oloyin_beans
7.17,5.41,4.50,oloyin_beans
7.28,5.81,3.50,oloyin_beans
7.32,5.41,3.52,oloyin_beans
8.91,5.41,3.81,oloyin_beans
7.81,6.51,2.86,oloyin_beans
7.45,5.61,3.73,oloyin_beans
8.09,4.93,2.78,oloyin_beans
8.39,4.93,2.73,oloyin_beans
8.50,3.8,2.81,oloyin_beans
7.91,4.9,3.01,oloyin_beans
6.50,5.74,2.33,oloyin_beans
7.98,5.47,3.34,oloyin_beans
8.90,4.87,2.81,oloyin_beans
9.01,6.12,3.89,oloyin_beans
8.82,5.74,2.56,oloyin_beans
9.68,6.5,3.92,oloyin_beans
8.66,7.01,2.40,oloyin_beans
8.56,5.11,2.45,oloyin_beans
8.27,5.24,2.12,oloyin_beans
7.81,4.64,2.97,oloyin_beans
9.55,6.5,3.53,oloyin_beans
8.71,5.55,2.66,oloyin_beans
7.73,5.66,2.70,oloyin_beans
8.91,5.46,3.56,oloyin_beans
6.50,3.96,2.10,oloyin_beans
8.20,5.2,3.11,oloyin_beans
8.56,5.53,3.25,oloyin_beans
7.24,6.01,2.09,oloyin_beans
8.25,5.02,3.07,oloyin_beans
9.01,6.49,4.10,oloyin_beans
7.70,4.89,2.84,oloyin_beans
9.68,6.5,3.92,oloyin_beans
8.66,7.01,2.40,oloyin_beans
8.56,5.11,2.45,oloyin_beans
8.27,5.24,2.12,oloyin_beans
7.81,4.64,2.97,oloyin_beans
9.55,6.5,3.53,oloyin_beans
8.71,5.55,2.66,oloyin_beans
7.73,5.66,2.70,oloyin_beans
8.91,5.46,3.56,oloyin_beans
6.50,3.96,2.10,oloyin_beans
8.20,5.2,3.11,oloyin_beans
8.56,5.53,3.25,oloyin_beans
7.24,6.01,2.09,oloyin_beans
9.01,5.39,4.24,oloyin_beans
7.49,5.4,4.16,oloyin_beans
8.24,5.28,4.41,oloyin_beans
9.21,6.29,4.40,oloyin_beans
8.94,5.73,2.82,oloyin_beans
7.98,5.06,2.59,oloyin_beans
8.23,6.04,2.97,oloyin_beans
8.96,5.27,3.12,oloyin_beans
7.37,5.36,2.98,oloyin_beans
7.92,6.18,3.45,oloyin_beans
8.65,7.48,3.46,oloyin_beans
8.76,6.58,5.16,oloyin_beans
7.86,5.26,2.44,oloyin_beans
8.24,5.28,4.41,oloyin_beans
8.58,5.59,3.74,oloyin_beans
8.32,5.36,3.17,oloyin_beans
8.66,5.82,3.13,oloyin_beans
8.24,4.98,4.02,oloyin_beans
7.32,4.88,3.23,oloyin_beans
8.89,5.89,3.71,oloyin_beans
8.11,6.41,3.12,oloyin_beans
9.41,6.13,2.76,oloyin_beans
6.84,6.26,3.28,oloyin_beans
7.82,3.23,2.98,oloyin_beans
10.37,6.06,2.79,oloyin_beans
8.58,5.59,3.74,oloyin_beans
7.95,5.13,3.19,oloyin_beans
6.87,5.71,2.71,oloyin_beans
8.63,4.73,3.08,oloyin_beans
7.78,5.81,3.08,oloyin_beans
7.56,7.56,2.64,oloyin_beans
8.11,6.52,3.43,oloyin_beans
8.37,5.24,4.41,oloyin_beans
8.99,4.5,2.44,oloyin_beans
7.54,5.06,3.28,oloyin_beans
9.14,6.04,4.24,oloyin_beans
9.61,7.18,3.77,oloyin_beans
9.85,5.71,4.26,oloyin_beans
10.23,5.98,3.79,oloyin_beans
8.25,6.01,2.94,oloyin_beans
9.45,6.39,3.83,oloyin_beans
9.68,5.56,3.56,oloyin_beans
8.32,5.5,3.43,oloyin_beans
8.29,5.24,4.37,oloyin_beans
8.54,5.19,3.38,oloyin_beans
7.53,5.44,3.32,oloyin_beans
11.17,6.3,3.03,oloyin_beans
8.20,5.49,3.55,oloyin_beans
7.58,5.48,3.14,oloyin_beans
8.96,6.03,3.50,oloyin_beans
7.43,4.94,2.63,oloyin_beans
7.46,5.89,3.75,oloyin_beans
8.58,5.99,3.81,oloyin_beans
7.09,4.9,3.43,oloyin_beans
7.35,5.43,3.98,oloyin_beans
8.39,5.34,2.97,oloyin_beans
7.62,4.76,3.20,oloyin_beans
8.68,5.62,3.36,oloyin_beans
7.20,5.53,3.63,oloyin_beans
8.02,5.2,2.47,oloyin_beans
8.20,5.38,3.12,oloyin_beans
7.45,4.55,3.15,oloyin_beans
8.29,5.11,3.03,oloyin_beans
8.13,5.44,3.84,oloyin_beans
8.60,6.44,3.28,oloyin_beans
7.51,5.52,3.76,oloyin_beans
8.19,5.27,2.67,oloyin_beans
8.14,4.53,2.37,oloyin_beans
6.79,4.75,3.33,oloyin_beans
9.29,6.16,3.32,oloyin_beans
8.01,5.02,2.85,oloyin_beans
7.94,5.45,2.82,oloyin_beans
7.41,4.41,2.36,oloyin_beans
9.30,6.57,3.84,oloyin_beans
9.46,6.61,3.10,oloyin_beans
6.70,5.79,2.82,oloyin_beans
8.11,5.42,2.75,oloyin_beans
8.14,6.08,2.83,oloyin_beans
9.55,6.19,3.46,oloyin_beans
6.82,5.29,3.04,oloyin_beans
7.63,4.21,2.24,oloyin_beans
6.43,5.03,2.68,oloyin_beans
7.26,5.11,2.48,oloyin_beans
7.55,5.18,2.26,oloyin_beans
7.30,4.81,3.73,oloyin_beans
8.25,5.68,3.68,oloyin_beans
8.51,5.23,3.41,oloyin_beans
8.05,5.23,2.76,oloyin_beans
7.99,5.26,2.88,oloyin_beans
7.85,5.49,3.47,oloyin_beans
7.80,5.19,2.84,oloyin_beans
7.69,4.83,2.50,oloyin_beans
7.50,5.08,3.11,oloyin_beans
6.88,4.7,2.33,oloyin_beans
7.99,5.37,3.27,oloyin_beans
7.55,4.89,3.01,oloyin_beans
7.74,4.82,2.90,oloyin_beans
8.67,6.62,2.87,oloyin_beans
9.21,6.2,3.05,oloyin_beans
7.71,5.01,2.82,oloyin_beans
8.48,4.99,3.05,oloyin_beans
7.73,4.87,2.57,oloyin_beans
7.20,4.97,3.71,oloyin_beans
6.09,4.82,2.20,oloyin_beans
7.21,5.24,2.01,oloyin_beans
7.14,4.41,2.84,oloyin_beans
10.52,5.56,7.06,MILK_BEANS
9.40,5.25,7.62,MILK_BEANS
11.10,5.23,7.16,MILK_BEANS
10.49,5.32,7.07,MILK_BEANS
10.34,5,7.19,MILK_BEANS
10.91,5.11,7.95,MILK_BEANS
9.88,4.89,7.76,MILK_BEANS
10.01,4.84,6.93,MILK_BEANS
9.63,5.14,7.03,MILK_BEANS
10.65,5.11,7.08,MILK_BEANS
9.87,4.76,7.03,MILK_BEANS
8.81,5.78,7.21,MILK_BEANS
10.45,4.94,7.41,MILK_BEANS
10.55,5.41,7.49,MILK_BEANS
10.83,5.37,7.76,MILK_BEANS
10.45,4.8,7.00,MILK_BEANS
9.47,5.31,7.37,MILK_BEANS
11.86,5.26,7.69,MILK_BEANS
9.50,5.41,7.01,MILK_BEANS
9.97,4.7,7.15,MILK_BEANS
11.97,4.85,7.76,MILK_BEANS
10.95,4.67,7.01,MILK_BEANS
10.13,4.88,7.47,MILK_BEANS
9.78,5.1,7.42,MILK_BEANS
10.35,4.74,6.66,MILK_BEANS
10.07,5.07,6.90,MILK_BEANS
10.18,5.25,7.70,MILK_BEANS
10.54,5.74,7.86,MILK_BEANS
10.35,4.97,7.08,MILK_BEANS
9.73,4.81,6.79,MILK_BEANS
9.83,4.66,6.97,MILK_BEANS
9.52,5,7.17,MILK_BEANS
9.30,5.12,6.96,MILK_BEANS
9.71,5.58,7.52,MILK_BEANS
10.19,5.32,7.37,MILK_BEANS
8.82,5.24,7.11,MILK_BEANS
9.33,4.78,6.84,MILK_BEANS
9.02,5.28,7.66,MILK_BEANS
8.90,4.54,6.87,MILK_BEANS
9.84,4.92,6.66,MILK_BEANS
9.80,5.39,7.55,MILK_BEANS
10.53,4.81,7.06,MILK_BEANS
9.91,4.88,6.94,MILK_BEANS
9.27,5.09,7.08,MILK_BEANS
9.15,4.98,6.76,MILK_BEANS
9.34,4.68,6.38,MILK_BEANS
9.01,5.15,7.00,MILK_BEANS
9.87,5.43,7.99,MILK_BEANS
9.99,5.21,6.73,MILK_BEANS
9.00,5.17,7.08,MILK_BEANS
10.33,5.21,7.88,MILK_BEANS
9.50,4.15,6.44,MILK_BEANS
10.27,5.2,6.99,MILK_BEANS
9.76,5.51,7.39,MILK_BEANS
10.31,5.27,7.85,MILK_BEANS
11.24,5.47,8.05,MILK_BEANS
9.87,5.67,7.19,MILK_BEANS
9.12,4.87,7.45,MILK_BEANS
9.21,4.95,6.96,MILK_BEANS
9.85,5.54,7.93,MILK_BEANS
8.66,5.39,6.95,MILK_BEANS
10.72,4.72,6.84,MILK_BEANS
9.75,5.03,7.41,MILK_BEANS
10.22,5.38,7.33,MILK_BEANS
10.16,5.34,7.75,MILK_BEANS
11.44,5.75,7.77,MILK_BEANS
10.07,4.87,7.05,MILK_BEANS
10.56,4.95,6.82,MILK_BEANS
9.48,4.48,7.00,MILK_BEANS
8.76,5.01,6.76,MILK_BEANS
10.37,5.13,6.89,MILK_BEANS
8.59,4.89,6.75,MILK_BEANS
10.01,5.13,7.10,MILK_BEANS
10.00,5.21,7.39,MILK_BEANS
10.79,5.32,6.91,MILK_BEANS
9.52,5.67,7.85,MILK_BEANS
10.58,5.45,7.16,MILK_BEANS
10.26,5.95,7.35,MILK_BEANS
10.72,5.24,7.39,MILK_BEANS
9.87,5.92,6.60,MILK_BEANS
9.85,5.61,7.27,MILK_BEANS
10.27,4.67,7.16,MILK_BEANS
8.96,4.91,6.80,MILK_BEANS
8.80,5.04,6.81,MILK_BEANS
10.16,5.37,6.91,MILK_BEANS
9.13,4.75,6.73,MILK_BEANS
9.34,5.14,6.99,MILK_BEANS
11.18,5.87,7.98,MILK_BEANS
10.74,5.32,7.18,MILK_BEANS
10.69,5.04,7.14,MILK_BEANS
9.06,5.01,6.41,MILK_BEANS
10.52,5.39,7.18,MILK_BEANS
9.22,4.94,7.19,MILK_BEANS
9.20,5.07,6.94,MILK_BEANS
8.84,4.29,6.43,MILK_BEANS
10.42,5.09,7.55,MILK_BEANS
8.90,4.71,7.20,MILK_BEANS
9.59,4.55,7.05,MILK_BEANS
9.02,4.77,6.61,MILK_BEANS
10.63,4.81,6.78,MILK_BEANS
10.54,5.17,7.34,MILK_BEANS
9.17,5.04,7.03,MILK_BEANS
9.56,4.66,6.40,MILK_BEANS
10.78,5.66,7.34,MILK_BEANS
10.37,5.35,7.32,MILK_BEANS
10.23,4.76,7.06,MILK_BEANS
9.82,5.16,7.55,MILK_BEANS
10.23,5.14,7.39,MILK_BEANS
10.86,5.29,7.54,MILK_BEANS
11.00,5.41,7.70,MILK_BEANS
10.44,5.28,7.14,MILK_BEANS
10.54,5.05,7.08,MILK_BEANS
11.41,5.27,7.23,MILK_BEANS
11.06,5.44,7.00,MILK_BEANS
10.49,4.81,7.19,MILK_BEANS
10.29,4.95,7.42,MILK_BEANS
10.81,5.02,7.04,MILK_BEANS
10.45,5.07,7.08,MILK_BEANS
10.16,5.1,7.47,MILK_BEANS
10.79,5.78,7.90,MILK_BEANS
9.32,4.83,6.99,MILK_BEANS
9.97,5.08,7.03,MILK_BEANS
10.32,5.21,7.66,MILK_BEANS
9.96,4.78,7.08,MILK_BEANS
10.97,5.03,7.35,MILK_BEANS
9.85,4.96,7.04,MILK_BEANS
9.26,4.55,6.64,MILK_BEANS
9.99,4.99,7.38,MILK_BEANS
9.43,4.66,6.54,MILK_BEANS
11.22,5.58,7.02,MILK_BEANS
10.45,5.41,7.16,MILK_BEANS
9.96,5.01,7.33,MILK_BEANS
10.11,5.38,7.31,MILK_BEANS
10.42,5.3,7.45,MILK_BEANS
10.45,4.81,7.00,MILK_BEANS
9.75,4.45,6.69,MILK_BEANS
9.60,5.08,7.25,MILK_BEANS
9.35,5.41,7.16,MILK_BEANS
9.68,4.9,6.92,MILK_BEANS
10.16,5.77,7.67,MILK_BEANS
9.76,5.06,7.66,MILK_BEANS
9.87,5.21,7.39,MILK_BEANS
9.71,4.96,7.41,MILK_BEANS
10.79,5.9,7.29,MILK_BEANS
11.93,5.66,7.62,MILK_BEANS
9.31,4.96,7.42,MILK_BEANS
9.08,5.1,7.35,MILK_BEANS
11.08,5.1,7.08,MILK_BEANS
10.85,4.43,6.81,MILK_BEANS
9.58,5.83,648.00,MILK_BEANS
10.81,5.13,7.43,MILK_BEANS
10.34,4.78,6.78,MILK_BEANS
9.15,4.82,7.17,MILK_BEANS
9.86,5.36,6.84,MILK_BEANS
9.10,4.87,7.30,MILK_BEANS
10.13,5.23,7.59,MILK_BEANS
10.82,5.38,6.90,MILK_BEANS
11.38,5.88,7.86,MILK_BEANS
10.58,5.03,6.30,MILK_BEANS
10.03,5.04,6.91,MILK_BEANS
9.29,5.24,7.23,MILK_BEANS
10.00,5.35,7.94,MILK_BEANS
9.34,5.23,7.89,MILK_BEANS
9.31,4.9,6.19,MILK_BEANS
9.16,4.86,6.87,MILK_BEANS
10.04,5.46,7.46,MILK_BEANS
9.93,5.3,7.50,MILK_BEANS
10.30,4.51,7.05,MILK_BEANS
9.16,4.96,6.80,MILK_BEANS
9.51,5.27,7.19,MILK_BEANS
8.61,5.2,6.60,MILK_BEANS
9.24,4.48,7.07,MILK_BEANS
9.90,4.93,7.23,MILK_BEANS
9.70,4.93,6.98,MILK_BEANS
9.64,4.92,6.70,MILK_BEANS
10.14,4.99,6.70,MILK_BEANS
9.79,5.14,7.04,MILK_BEANS
10.25,5.02,6.63,MILK_BEANS
10.08,5.36,7.19,MILK_BEANS
11.78,5.28,7.63,MILK_BEANS
10.33,5.06,7.00,MILK_BEANS
10.68,5.03,6.65,MILK_BEANS
10.67,5.19,7.13,MILK_BEANS
9.34,4.73,6.79,MILK_BEANS
10.61,5.27,7.95,MILK_BEANS
10.89,5.16,7.12,MILK_BEANS
9.92,5.24,7.40,MILK_BEANS
8.93,4.15,6.47,MILK_BEANS
9.22,5.2,7.36,MILK_BEANS
9.99,5.26,7.20,MILK_BEANS
9.07,5.22,7.44,MILK_BEANS
10.06,3.01,7.17,MILK_BEANS
9.89,5.62,7.62,MILK_BEANS
9.63,5.07,7.02,MILK_BEANS
9.48,4.67,7.31,MILK_BEANS
10.58,5.21,6.89,MILK_BEANS
9.70,4.35,6.55,MILK_BEANS
9.86,4.9,6.76,MILK_BEANS
9.89,5.02,7.58,MILK_BEANS
10.62,5.3,7.51,MILK_BEANS
9.92,5.11,7.59,MILK_BEANS
10.42,5.57,7.60,MILK_BEANS
10.19,5.15,7.53,MILK_BEANS
11.11,5.07,7.40,MILK_BEANS
7.59,5.19,7.13,MILK_BEANS
10.50,4.59,7.60,MILK_BEANS
11.05,5.22,6.70,MILK_BEANS
9.48,5.21,7.07,MILK_BEANS
11.16,5,7.22,MILK_BEANS
9.13,5.02,7.24,MILK_BEANS
9.09,4.75,6.78,MILK_BEANS
10.00,5.32,7.15,MILK_BEANS
9.42,4.64,6.88,MILK_BEANS
10.21,4.97,7.44,MILK_BEANS
10.95,4.8,6.90,MILK_BEANS
9.67,5.03,7.09,MILK_BEANS
9.61,4.28,7.12,MILK_BEANS
10.55,5.02,7.51,MILK_BEANS
10.67,5.42,7.12,MILK_BEANS
9.90,5.15,7.48,MILK_BEANS
9.66,4.31,6.73,MILK_BEANS
9.98,4.86,6.81,MILK_BEANS
9.84,4.63,6.77,MILK_BEANS
10.85,4.85,6.46,MILK_BEANS
10.18,5.38,7.13,MILK_BEANS
9.82,4.45,6.21,MILK_BEANS
9.49,5.01,7.43,MILK_BEANS
11.06,5.64,7.25,MILK_BEANS
9.60,5.79,7.56,MILK_BEANS
10.36,5,6.91,MILK_BEANS
9.66,5.05,7.26,MILK_BEANS
10.43,5.62,7.22,MILK_BEANS
8.99,5.76,7.17,MILK_BEANS
9.09,5.01,7.19,MILK_BEANS
9.56,4.35,6.72,MILK_BEANS
9.06,4.78,7.26,MILK_BEANS
8.42,4.44,6.21,MILK_BEANS
9.76,5.21,7.69,MILK_BEANS
10.15,4.54,6.86,MILK_BEANS
9.27,4.56,6.42,MILK_BEANS
9.98,5.18,7.56,MILK_BEANS
9.41,5.06,7.60,MILK_BEANS
8.36,4.56,5.69,MILK_BEANS
9.49,4.84,6.87,MILK_BEANS
10.31,4.2,6.81,MILK_BEANS
9.71,5.18,6.90,MILK_BEANS
9.90,5.09,7.15,MILK_BEANS
9.74,5.23,7.49,MILK_BEANS
9.37,4.96,7.01,MILK_BEANS
10.62,5.28,6.73,MILK_BEANS
10.42,5.5,6.90,MILK_BEANS
8.48,4.96,6.79,MILK_BEANS
11.24,4.72,6.86,MILK_BEANS
10.10,5.14,6.75,MILK_BEANS
9.69,5.02,7.36,MILK_BEANS
10.28,5.38,7.68,MILK_BEANS
10.00,5.53,8.00,MILK_BEANS
9.26,4.47,6.59,MILK_BEANS
9.33,4.88,6.54,MILK_BEANS
9.62,5.25,7.12,MILK_BEANS
9.51,5.02,6.90,MILK_BEANS
9.07,4.56,6.40,MILK_BEANS
7.47,4.28,6.31,MILK_BEANS
9.79,4.05,5.87,MILK_BEANS
9.47,4.78,6.30,MILK_BEANS
9.95,4.76,6.96,MILK_BEANS
10.31,5.26,7.66,MILK_BEANS
9.50,4.82,5.87,MILK_BEANS
10.11,5.03,4.28,MILK_BEANS
10.09,4.28,4.32,MILK_BEANS
9.42,4.29,5.67,MILK_BEANS
9.76,5.21,7.68,MILK_BEANS
9.06,5.06,7.60,MILK_BEANS
10.31,4.2,6.81,MILK_BEANS
9.74,5.23,7.15,MILK_BEANS
9.42,4.64,6.88,MILK_BEANS
10.21,4.97,7.44,MILK_BEANS
9.62,5.79,6.21,MILK_BEANS
9.66,5,6.91,MILK_BEANS
10.13,4.54,6.89,MILK_BEANS
10.21,4.97,7.44,MILK_BEANS
9.82,4.92,6.86,MILK_BEANS
10.42,5.25,7.36,MILK_BEANS
9.69,4.44,8.00,MILK_BEANS
9.61,4.49,6.75,MILK_BEANS
8.97,4.83,7.17,MILK_BEANS
